Epoch Time,Processing Source,Latitude (deg),Longitude (deg),Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Wind Speed (m/s),Wind Direction (deg),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg)
1790294400,hdr,43.4728402,-70.3599213,0.996,8.533,6.361,89.212,26.239,83.825,37.079,2.86,138,0.029296875,0.126953125,0.632,9.628,82.488,36.68,0.126953125,0.80078125,0.77,5.177,83.848,38.244
1790294700,embedded,43.4728333,-70.3599,1.01,8.54,6.4,82.949,31.992,81.397,38.764,2.4,120,,,,,,,,,,,,
1790295300,hdr,43.4728182,-70.3598942,0.986,8.533,6.509,88.2,34.728,86.432,38.312,2.22,96,0.029296875,0.126953125,0.628,9.913,76.645,37.898,0.126953125,0.80078125,0.76,5.275,92.632,38.185
1790296200,hdr,43.4728123,-70.3598642,0.967,7.314,6.388,84.198,28.153,86.789,36.481,2.12,91,0.029296875,0.126953125,0.544,9.681,78.648,42.163,0.126953125,0.80078125,0.799,5.518,89.908,34.24
1790296500,embedded,43.4728167,-70.35985,0.97,7.88,6.34,89.734,32.343,86.415,39.203,2.0,125,,,,,,,,,,,,
1790297100,hdr,43.4728007,-70.3598648,0.98,7.314,6.32,88.529,28.637,88.276,39.077,2.72,119,0.029296875,0.126953125,0.532,10.018,85.134,49.042,0.126953125,0.80078125,0.823,5.475,88.669,34.753
1790298000,hdr,43.4727922,-70.3598342,0.939,9.309,6.305,78.477,30.783,86.998,36.857,2.95,90,0.029296875,0.126953125,0.594,9.827,78.72,38.478,0.126953125,0.80078125,0.727,5.086,92.168,37.121
1790298300,embedded,43.4727833,-70.3598167,0.94,7.32,6.24,86.597,35.607,84.477,41.2,2.4,97,,,,,,,,,,,,
1790298900,hdr,43.4727843,-70.3598095,0.971,8.533,6.459,83.957,33.096,89.461,38.776,2.36,98,0.029296875,0.126953125,0.625,9.803,81.256,41.862,0.126953125,0.80078125,0.743,5.203,94.216,36.944
1790299800,hdr,43.4727802,-70.3597858,1.034,7.314,6.588,78.676,34.884,87.419,40.661,2.44,129,0.029296875,0.126953125,0.63,10.156,75.717,46.629,0.126953125,0.80078125,0.819,5.453,92.521,36.429
